,State,Title,Year,epa,epa_change
2067,North Dakota,Total Petroleum Systems (annual),2018,137897062.154112,25379531.873792008
2068,North Dakota,Total Petroleum Systems (annual),2019,147892739.319488,9995677.165375978
2069,North Dakota,Total Petroleum Systems (annual),2020,114359236.688128,-33533502.631359994
2070,North Dakota,Total Waste (annual),2012,22195094.10838453,
2071,North Dakota,Total Waste (annual),2013,19431559.55459169,-2763534.5537928417
2072,North Dakota,Total Waste (annual),2014,26843325.382760845,7411765.828169156
2073,North Dakota,Total Waste (annual),2015,23384831.406053063,-3458493.9767077826
2074,North Dakota,Total Waste (annual),2016,22391321.87008053,-993509.5359725319
2075,North Dakota,Total Waste (annual),2017,20516654.92155225,-1874666.9485282823
2076,North Dakota,Total Waste (annual),2018,22709009.33075341,2192354.40920116
2077,North Dakota,Total Waste (annual),2019,23031357.20178503,322347.87103162333
2078,North Dakota,Total Waste (annual),2020,22141313.25413325,-890043.9476517811
2079,Ohio,Total Agriculture (annual),2012,186410830.597632,
2080,Ohio,Total Agriculture (annual),2013,185804434.09331205,-606396.504319936
2081,Ohio,Total Agriculture (annual),2014,185127745.075968,-676689.0173440576
2082,Ohio,Total Agriculture (annual),2015,193482189.552128,8354444.47615999
2083,Ohio,Total Agriculture (annual),2016,201220335.13728,7738145.585152
2084,Ohio,Total Agriculture (annual),2017,203059103.864832,1838768.7275520265
2085,Ohio,Total Agriculture (annual),2018,209483354.718976,6424250.854143977
2086,Ohio,Total Agriculture (annual),2019,208887471.96608,-595882.7528959811
2087,Ohio,Total Agriculture (annual),2020,209373738.971008,486267.0049279928
2088,Ohio,Total Coal Mines (annual),2012,246250818.31270403,
2089,Ohio,Total Coal Mines (annual),2013,244175107.31008,-2075711.0026240349
2090,Ohio,Total Coal Mines (annual),2014,258063289.644864,13888182.334784001
2091,Ohio,Total Coal Mines (annual),2015,247956466.654464,-10106822.990399987
2092,Ohio,Total Coal Mines (annual),2016,220146705.024128,-27809761.630336016
2093,Ohio,Total Coal Mines (annual),2017,211447255.84558803,-8699449.178539962
2094,Ohio,Total Coal Mines (annual),2018,182890099.11705604,-28557156.728531986
2095,Ohio,Total Coal Mines (annual),2019,165501357.881472,-17388741.23558405
2096,Ohio,Total Coal Mines (annual),2020,146957002.32614404,-18544355.555327952
2097,Ohio,Total Methane (annual),2012,1179686749.648896,
2098,Ohio,Total Methane (annual),2013,1183615441.65376,3928692.0048639774
2099,Ohio,Total Methane (annual),2014,1164731282.262016,-18884159.3917439
2100,Ohio,Total Methane (annual),2015,1144743704.8299522,-19987577.432063818
2101,Ohio,Total Methane (annual),2016,1114079557.761024,-30664147.06892824
2102,Ohio,Total Methane (annual),2017,1072909463.7137918,-41170094.04723215
2103,Ohio,Total Methane (annual),2018,1136378774.011904,63469310.298112154
2104,Ohio,Total Methane (annual),2019,1045101620.576256,-91277153.43564796
2105,Ohio,Total Methane (annual),2020,1010775376.562176,-34326244.01408005
2106,Ohio,Total Natural Gas Systems (annual),2012,273710171.101696,
2107,Ohio,Total Natural Gas Systems (annual),2013,276474874.015616,2764702.9139199853
2108,Ohio,Total Natural Gas Systems (annual),2014,268777982.379776,-7696891.635839999
2109,Ohio,Total Natural Gas Systems (annual),2015,271492546.417664,2714564.0378879905
2110,Ohio,Total Natural Gas Systems (annual),2016,277884917.402112,6392370.984448016
2111,Ohio,Total Natural Gas Systems (annual),2017,275939839.183872,-1945078.2182400227
2112,Ohio,Total Natural Gas Systems (annual),2018,349349049.49644804,73409210.31257606
2113,Ohio,Total Natural Gas Systems (annual),2019,270864839.551744,-78484209.94470406
2114,Ohio,Total Natural Gas Systems (annual),2020,261513796.377984,-9351043.173759997
2115,Ohio,Total Other (annual),2012,60288005.148928,
2116,Ohio,Total Other (annual),2013,62520635.126016,2232629.977087997
2117,Ohio,Total Other (annual),2014,62618918.679680005,98283.5536640063
2118,Ohio,Total Other (annual),2015,61080680.006144,-1538238.6735360026
2119,Ohio,Total Other (annual),2016,59627975.315072,-1452704.691072002
2120,Ohio,Total Other (annual),2017,59950579.248832,322603.93376000226
2121,Ohio,Total Other (annual),2018,60486318.833664,535739.5848319978
2122,Ohio,Total Other (annual),2019,61013577.551232,527258.7175680026
2123,Ohio,Total Other (annual),2020,58384448.689408,-2629128.861824006
2124,Ohio,Total Petroleum Systems (annual),2012,71111125.863488,
2125,Ohio,Total Petroleum Systems (annual),2013,77515977.605056,6404851.741567999
2126,Ohio,Total Petroleum Systems (annual),2014,78384171.40038401,868193.7953280061
2127,Ohio,Total Petroleum Systems (annual),2015,74213480.72975999,-4170690.6706240177
2128,Ohio,Total Petroleum Systems (annual),2016,71325593.044896,-2887887.6848639846
2129,Ohio,Total Petroleum Systems (annual),2017,69657261.23936,-1668331.805536002
2130,Ohio,Total Petroleum Systems (annual),2018,61974997.125632,-7682264.113728002
2131,Ohio,Total Petroleum Systems (annual),2019,62550452.410304,575455.2846719995
2132,Ohio,Total Petroleum Systems (annual),2020,68055005.211392,5504552.801087998
2133,Ohio,Total Waste (annual),2012,341915810.306216,
2134,Ohio,Total Waste (annual),2013,337124428.49704,-4791381.809176028
2135,Ohio,Total Waste (annual),2014,311759174.991184,-25365253.505855978
2136,Ohio,Total Waste (annual),2015,296518336.42000794,-15240838.571176052
2137,Ohio,Total Waste (annual),2016,283874024.595608,-12644311.824399948
2138,Ohio,Total Waste (annual),2017,252855399.258256,-31018625.337352008
2139,Ohio,Total Waste (annual),2018,272194945.057456,19339545.79920003
2140,Ohio,Total Waste (annual),2019,276283912.364856,4088967.307399988
2141,Ohio,Total Waste (annual),2020,266491386.525208,-9792525.839648008
2142,Oklahoma,Total Agriculture (annual),2012,396779340.5184,
2143,Oklahoma,Total Agriculture (annual),2013,378011170.353152,-18768170.165248036
2144,Oklahoma,Total Agriculture (annual),2014,382124947.957248,4113777.6040959954
2145,Oklahoma,Total Agriculture (annual),2015,409091051.136,26966103.178752005
2146,Oklahoma,Total Agriculture (annual),2016,424249433.046016,15158381.910016
2147,Oklahoma,Total Agriculture (annual),2017,441670658.258944,17421225.212927997
2148,Oklahoma,Total Agriculture (annual),2018,440881777.031168,-788881.227775991
2149,Oklahoma,Total Agriculture (annual),2019,441075358.423552,193581.39238399267
2150,Oklahoma,Total Agriculture (annual),2020,439992933.09952,-1082425.324031949
2151,Oklahoma,Total Coal Mines (annual),2012,14768280.357216,
2152,Oklahoma,Total Coal Mines (annual),2013,9829309.32032,-4938971.036896
2153,Oklahoma,Total Coal Mines (annual),2014,7094480.405951999,-2734828.9143680017
2154,Oklahoma,Total Coal Mines (annual),2015,20054988.740624,12960508.334672
2155,Oklahoma,Total Coal Mines (annual),2016,23236223.314448,3181234.5738239996
2156,Oklahoma,Total Coal Mines (annual),2017,58072829.505568,34836606.19112
2157,Oklahoma,Total Coal Mines (annual),2018,55922691.085952,-2150138.419615999
2158,Oklahoma,Total Coal Mines (annual),2019,49865230.69023999,-6057460.395712011
2159,Oklahoma,Total Coal Mines (annual),2020,45415570.62977599,-4449660.060463995
2160,Oklahoma,Total Methane (annual),2012,1236647501.02528,
2161,Oklahoma,Total Methane (annual),2013,1268999851.198464,32352350.173183918
2162,Oklahoma,Total Methane (annual),2014,1242885487.767552,-26114363.430912018
2163,Oklahoma,Total Methane (annual),2015,1288766758.27712,45881270.509568214
2164,Oklahoma,Total Methane (annual),2016,1275930961.8175998,-12835796.45952034
2165,Oklahoma,Total Methane (annual),2017,1334697711.915008,58766750.097408295
2166,Oklahoma,Total Methane (annual),2018,1341287161.184256,6589449.269248009
2167,Oklahoma,Total Methane (annual),2019,1341484245.766144,197084.58188796043
2168,Oklahoma,Total Methane (annual),2020,1309311646.621696,-32172599.144448042
2169,Oklahoma,Total Natural Gas Systems (annual),2012,559030014.3787727,
2170,Oklahoma,Total Natural Gas Systems (annual),2013,606480350.8490063,47450336.47023356
2171,Oklahoma,Total Natural Gas Systems (annual),2014,580968830.9079089,-25511519.94109738
2172,Oklahoma,Total Natural Gas Systems (annual),2015,591065714.8364351,10096883.928526163
2173,Oklahoma,Total Natural Gas Systems (annual),2016,581867203.8291836,-9198511.007251501
2174,Oklahoma,Total Natural Gas Systems (annual),2017,597484094.1423968,15616890.31321323
2175,Oklahoma,Total Natural Gas Systems (annual),2018,610993674.5782194,13509580.435822606
2176,Oklahoma,Total Natural Gas Systems (annual),2019,615288643.0574752,4294968.4792557955
2177,Oklahoma,Total Natural Gas Systems (annual),2020,587851482.9518903,-27437160.10558486
2178,Oklahoma,Total Other (annual),2012,39696068.54918091,
2179,Oklahoma,Total Other (annual),2013,40132377.456361726,436308.90718081594
2180,Oklahoma,Total Other (annual),2014,39989344.06708054,-143033.38928118348
2181,Oklahoma,Total Other (annual),2015,39870366.5926804,-118977.47440014035
2182,Oklahoma,Total Other (annual),2016,39600796.96543653,-269569.627243869
2183,Oklahoma,Total Other (annual),2017,33299165.914099373,-6301631.05133716
2184,Oklahoma,Total Other (annual),2018,32994861.39042397,-304304.5236754045
2185,Oklahoma,Total Other (annual),2019,33272772.560289454,277911.1698654853
2186,Oklahoma,Total Other (annual),2020,32529905.797389463,-742866.7628999911
2187,Oklahoma,Total Petroleum Systems (annual),2012,112693637.829152,
2188,Oklahoma,Total Petroleum Systems (annual),2013,121291165.853776,8597528.02462399
2189,Oklahoma,Total Petroleum Systems (annual),2014,121692910.439648,401744.5858720094
2190,Oklahoma,Total Petroleum Systems (annual),2015,106716480.621584,-14976429.818064004
2191,Oklahoma,Total Petroleum Systems (annual),2016,98200926.32264,-8515554.298943996
2192,Oklahoma,Total Petroleum Systems (annual),2017,96971913.390048,-1229012.9325920045
2193,Oklahoma,Total Petroleum Systems (annual),2018,90641067.34096,-6330846.049088001
2194,Oklahoma,Total Petroleum Systems (annual),2019,90377022.658448,-264044.6825120002
2195,Oklahoma,Total Petroleum Systems (annual),2020,95721765.271728,5344742.613279998
2196,Oklahoma,Total Waste (annual),2012,113680157.69118267,
2197,Oklahoma,Total Waste (annual),2013,113255482.12761337,-424675.5635693073
2198,Oklahoma,Total Waste (annual),2014,111014972.97926068,-2240509.1483526826
2199,Oklahoma,Total Waste (annual),2015,121968152.62908427,10953179.649823591
2200,Oklahoma,Total Waste (annual),2016,108776383.49159074,-13191769.137493536
2201,Oklahoma,Total Waste (annual),2017,107199048.80875586,-1577334.6828348786
2202,Oklahoma,Total Waste (annual),2018,109853083.3872627,2654034.5785068423
2203,Oklahoma,Total Waste (annual),2019,111605214.96271144,1752131.5754487365
2204,Oklahoma,Total Waste (annual),2020,107799992.82003158,-3805222.142679855
2205,Oregon,Total Agriculture (annual),2012,156167799.863296,
2206,Oregon,Total Agriculture (annual),2013,150454014.819584,-5713785.04371199
2207,Oregon,Total Agriculture (annual),2014,149980413.20384,-473601.6157440245
2208,Oregon,Total Agriculture (annual),2015,153906062.71583998,3925649.5119999945
2209,Oregon,Total Agriculture (annual),2016,155071411.731776,1165349.015936017
2210,Oregon,Total Agriculture (annual),2017,157427742.17472,2356330.44294399
2211,Oregon,Total Agriculture (annual),2018,159151571.303616,1723829.128895998
2212,Oregon,Total Agriculture (annual),2019,159311183.87987202,159612.57625603676
2213,Oregon,Total Agriculture (annual),2020,158789106.436288,-522077.4435840249
2214,Oregon,Total Coal Mines (annual),2012,0.0,
2215,Oregon,Total Coal Mines (annual),2013,0.0,0.0
2216,Oregon,Total Coal Mines (annual),2014,0.0,0.0
2217,Oregon,Total Coal Mines (annual),2015,0.0,0.0
2218,Oregon,Total Coal Mines (annual),2016,0.0,0.0
2219,Oregon,Total Coal Mines (annual),2017,0.0,0.0
2220,Oregon,Total Coal Mines (annual),2018,0.0,0.0
2221,Oregon,Total Coal Mines (annual),2019,0.0,0.0
2222,Oregon,Total Coal Mines (annual),2020,0.0,0.0
2223,Oregon,Total Methane (annual),2012,286601490.217216,
2224,Oregon,Total Methane (annual),2013,278737511.869184,-7863978.348031998
2225,Oregon,Total Methane (annual),2014,279191379.331072,453867.46188795567
2226,Oregon,Total Methane (annual),2015,286887861.48864,7696482.1575680375
2227,Oregon,Total Methane (annual),2016,280139844.59008,-6748016.898559988
2228,Oregon,Total Methane (annual),2017,280122955.211776,-16889.37830400467
2229,Oregon,Total Methane (annual),2018,284383427.047936,4260471.836160004
2230,Oregon,Total Methane (annual),2019,285959045.42259204,1575618.3746560216
2231,Oregon,Total Methane (annual),2020,282181671.742976,-3777373.679616034
2232,Oregon,Total Natural Gas Systems (annual),2012,22320695.890701093,
2233,Oregon,Total Natural Gas Systems (annual),2013,22408116.947902653,87421.05720156059
2234,Oregon,Total Natural Gas Systems (annual),2014,21154181.511312835,-1253935.4365898184
2235,Oregon,Total Natural Gas Systems (annual),2015,24794389.711640783,3640208.2003279477
2236,Oregon,Total Natural Gas Systems (annual),2016,25997396.8847344,1203007.173093617
2237,Oregon,Total Natural Gas Systems (annual),2017,24496120.96762384,-1501275.9171105586
2238,Oregon,Total Natural Gas Systems (annual),2018,23057645.681676976,-1438475.2859468646
2239,Oregon,Total Natural Gas Systems (annual),2019,23207950.672530767,150304.9908537902
2240,Oregon,Total Natural Gas Systems (annual),2020,23762297.376727104,554346.7041963376
2241,Oregon,Total Other (annual),2012,10062419.025662826,
2242,Oregon,Total Other (annual),2013,11814623.791224388,1752204.765561562
2243,Oregon,Total Other (annual),2014,11663818.829634134,-150804.96159025468
2244,Oregon,Total Other (annual),2015,11198966.031111237,-464852.79852289706
2245,Oregon,Total Other (annual),2016,10240036.470559776,-958929.5605514608
2246,Oregon,Total Other (annual),2017,13798769.417307232,3558732.9467474557
2247,Oregon,Total Other (annual),2018,14431406.180567242,632636.7632600106
2248,Oregon,Total Other (annual),2019,14829064.387621315,397658.207054073
2249,Oregon,Total Other (annual),2020,13062236.400870817,-1766827.9867504984
2250,Oregon,Total Petroleum Systems (annual),2012,0.0,
2251,Oregon,Total Petroleum Systems (annual),2013,0.0,0.0
2252,Oregon,Total Petroleum Systems (annual),2014,0.0,0.0
2253,Oregon,Total Petroleum Systems (annual),2015,0.0,0.0
2254,Oregon,Total Petroleum Systems (annual),2016,0.0,0.0
2255,Oregon,Total Petroleum Systems (annual),2017,0.0,0.0
2256,Oregon,Total Petroleum Systems (annual),2018,0.0,0.0
2257,Oregon,Total Petroleum Systems (annual),2019,0.0,0.0
2258,Oregon,Total Petroleum Systems (annual),2020,0.0,0.0
2259,Oregon,Total Waste (annual),2012,98050574.60880762,
2260,Oregon,Total Waste (annual),2013,94060757.15363166,-3989817.455175966
2261,Oregon,Total Waste (annual),2014,96392964.69791718,2332207.544285521
2262,Oregon,Total Waste (annual),2015,96988444.34933987,595479.6514226943
2263,Oregon,Total Waste (annual),2016,88830999.65469337,-8157444.6946465075
2264,Oregon,Total Waste (annual),2017,84400321.38844895,-4430678.2662444115
2265,Oregon,Total Waste (annual),2018,87742802.94174966,3342481.5533007085
2266,Oregon,Total Waste (annual),2019,88610846.01517132,868043.0734216571
2267,Oregon,Total Waste (annual),2020,86568031.73367822,-2042814.2814930975
2268,Pennsylvania,Total Agriculture (annual),2012,238606081.840192,
2269,Pennsylvania,Total Agriculture (annual),2013,240626132.514304,2020050.674112022
